123.9,125.83,123.08,123.16,5099334.0,121.01,123.4693,120.01,122.72,125920960.0,231.96,234.8704,231.35,232.08,2547939.0,120.34,121.58,119.6276,119.74,12287069.0,218.88,218.93,215.53,216.14,4139869.0,149.57,151.4,149.0,149.44,8678988.0,214.31,218.09,213.0,213.01,15539226.0
124.1,125.0,123.09,123.52,5987991.0,116.97,120.97,116.81,119.05,169410180.0,232.05,235.0,230.36,229.34473,2705408.0,120.0,120.7199,117.77,117.88,14411847.0,216.46,217.57,214.43,217.44,3413588.0,147.06,148.69,146.29,148.01,9710134.0,215.7,217.7799,208.5188,210.71,16501856.0
124.2,125.313,123.91,124.35,2091186.0,116.57,117.49,116.22,116.59,46691332.0,237.0,237.3,233.785,234.13892,1050396.0,122.0,122.35,121.08,121.22,5983627.0,219.02,220.4,217.66,217.04236,1394366.0,149.0,150.3499,146.53,147.13,5306365.0,218.25,219.93,216.04,216.5,9970228.0
120.4066667,123.1916667,120.0616667,122.9033333,5775654,115.5466667,116.7400667,113.8366667,115.0166667,105894933.3,230.72,235.1886667,229.5966667,233.0348567,3183948.667,119.1633333,121.35,118.5816667,121.0733333,14861835.33,218.0433333,219.8133333,216.94,217.3936067,2905955.333,146.96,149.96,145.5946667,148.8533333,12895691,213.46,219.3866333,210.24,215.8766667,26147556
122.93,124.33,122.11,124.2,4135894.0,115.55,116.75,115.17,116.03,76499230.0,235.0,237.45,232.43,235.2728,2272937.0,121.37,122.38,120.465,122.03,11715627.0,219.98,220.59,217.92,218.0464,1889200.0,150.27,150.27,147.235,149.09,9551978.0,217.71,221.0,213.09,217.61,19254144.0
120.86,124.73,120.805,124.42,7535949.0,113.91,115.85,112.59,115.17,113226250.0,231.1,238.116,230.63,236.22766,3900729.0,120.07,123.5,119.71,123.32,19660668.0,219.01,221.25,218.25,218.41422,3817394.0,148.16,151.86,147.849,151.49,16248050.0,219.43,222.95,215.76,218.49,30816128.0
117.43,120.515,117.27,120.09,5655119.0,117.18,117.6202,113.75,113.85,127959320.0,226.06,230.0,225.73,227.60411,3378180.0,116.05,118.17,115.57,117.87,13209211.0,215.14,217.6,214.65,215.7202,3011272.0,142.45,147.75,141.7,145.98,12887045.0,203.24,214.2099,201.87,211.53,28372396.0
117.6,118.04,116.69,116.94,5024593.0,118.64,118.77,117.29,117.34,73604290.0,223.0,224.81,222.63,222.15346,1848687.0,114.43,115.65,114.09,114.57,12720823.0,214.39,215.215,213.625,212.82736,3932954.0,141.71,142.61,140.86,141.07,8485920.0,204.59,206.58,199.17,199.62,18230882.0
116.54,117.45,115.89,117.18,3439648.0,117.59,119.06,116.81,118.64,74112980.0,224.3,224.94,222.11,223.36693,1505154.0,114.18,115.82,113.56,115.56,10202538.0,214.84,215.48,213.33,213.84135,2840460.0,142.57,143.2996,141.7,141.72,8892462.0,200.45,209.44,199.9007,205.67,34236070.0
117.72,118.88,116.75,116.77,4606828.0,118.61,119.82,118.0,118.03,76322110.0,225.0,227.72,223.51,223.09837,2856225.0,117.34,118.61,115.2,115.25,12571217.0,216.1,217.84,215.41,214.24893,3095154.0,144.5,145.48,143.35,143.9,9456229.0,223.02,223.02,203.0,203.3,65990690.0
117.6,118.54,117.07,117.7,4134455.0,119.55,120.6741,118.96,119.39,74270980.0,220.02,224.85,218.33,223.4465,2722921.0,115.39,116.44,114.58,116.11,14553245.0,215.6,217.39,214.02,214.73604,2443547.0,144.4,144.83,142.56,144.5,9354936.0,200.25,211.2,196.05,210.05,38299290.0
118.3,118.55,117.12,118.36,5293385.0,118.92,120.99,118.146,120.3,91183016.0,223.53,224.6,220.03,221.18866,3004948.0,117.79,118.61,115.7318,117.3,19858562.0,215.5,216.75,213.6301,215.4518,3702131.0,141.57,144.74,141.57,144.67,16382489.0,194.56,202.94,191.3501,202.4,40562836.0
115.19,117.37,115.01,116.85,4683512.0,119.44,119.6717,117.87,119.26,81688584.0,215.85,220.96,215.41,217.90634,2832645.0,114.7,114.86,113.5701,114.08,11856870.0,213.76,214.39,212.34,212.02214,3072628.0,140.9,141.19,136.52,138.36,21074456.0,178.9997,187.27,178.71,187.11,19784796.0
115.63,116.37,113.48,114.5,6500799.0,119.62,120.53,118.57,119.21,103350670.0,215.22,216.86,212.4,213.36082,3009267.0,112.53,113.955,112.055,113.37,22066464.0,217.56,217.82,210.88,211.81339,4257495.0,136.34,138.49,134.105,135.52,13893301.0,178.95,184.59,176.25,176.72,20336210.0
118.12,118.35,116.22,117.2,4289601.0,117.19,119.63,116.44,119.49,112294950.0,218.64,219.92,215.03,216.88185,2680710.0,116.89,116.96,113.96,114.78,14443409.0,214.81,219.25,214.3,216.73419,4127212.0,141.47,142.0,136.62,137.82,9600863.0,189.89,190.0,180.41,182.15,29907750.0
116.69,118.17,116.25,117.91,5622756.0,115.55,117.59,114.13,115.97,138023400.0,215.25,218.38,211.18,216.30496,4166465.0,117.35,117.45,114.69,116.52,20539340.0,215.75,215.99,211.34,212.0619,4255577.0,139.97,142.37,137.67,142.11,18115410.0,182.8,193.95,180.38,188.69,46404276.0
117.88,119.74,115.27,115.53,8992152.0,120.5,121.99,116.05,116.32,154515310.0,214.49,218.0,209.37,213.77858,6960521.0,113.16,118.9,110.35,116.9,47792410.0,226.79,227.8477,207.17,211.9625,7981211.0,140.26,147.68,138.065,142.59,35634684.0,179.0,184.46,172.16,179.36,49014412.0
115.08,115.1,113.39,112.45341,5249171.0,118.32,119.2,116.13,118.69,114457920.0,204.34,204.39,200.42,200.18181,2475115.0,105.03,105.1,102.39,102.96,12552785.0,216.0,217.885,214.25,215.28279,3916076.0,126.255,128.04,124.6147,127.46,6259697.0,156.33,158.47,154.52,157.74,8995560.0
113.3,115.29,113.01,113.17325,4902206.0,117.95,119.62,116.8686,118.82477,126387070.0,199.65,204.12,199.06,201.8727,2892815.0,101.06,105.095,101.0,104.35,17837372.0,216.07,218.2,214.68,215.03427,3622023.0,126.78,128.62,125.8,126.96,7654761.0,152.48,157.63,152.1009,157.09,12328321.0
112.33,113.91,111.16,110.34318,5800071.0,114.14,115.59,112.35,114.7518,138235490.0,196.25,200.82,194.9,196.80997,3868514.0,101.0,102.07,98.93,100.25,18886518.0,215.0,219.47,213.3,213.60277,3360836.0,123.58,126.86,123.41,125.07,7483043.0,153.17,155.4,151.17,151.63,11344718.0
114,115.65,113.63,112.57174,4204287.0,109.66,111.49,108.73,110.24958,107624450.0,193.94,199.0,193.22,196.86964,4545470.0,103.02,104.74,102.69,103.41,17482590.0,215.59,218.1,213.95,215.52138,2615017.0,121.605,125.07,121.37,124.02,8144940.0,151.83,154.82,150.64,153.65,12249773.0
112.65,113.8265,112.25,111.33913,5311497.0,109.11,110.68,107.32,108.58246,122866900.0,192.0,192.7,188.23,189.18106,2459562.0,99.39,100.88,97.86,100.25,15011597.0,215.88,216.32,210.79,211.30638,2983362.0,122.24,122.93,119.81,120.13,9186007.0,145.75,149.59,143.38,148.6,13854646.0
107.9,111.8,107.75,110.10652,7923882.0,111.06,111.99,107.72,108.6723,190573470.0,189.51,190.4,185.52,188.02727,3661181.0,97.91,98.42,96.23,98.04,15200685.0,213.6,215.22,209.905,211.74379,3451419.0,120.64,121.75,119.0881,121.25,8098891.0,147.2,149.1699,141.58,144.39,15392753.0
107.25,109.64,106.55,107.394775,6760241.0,112.37,116.93,112.2,115.12116,146129170.0,189.8,192.35,186.9,188.92245,3581156.0,96.12,97.98,95.2397,97.17,14208820.0,214.69,217.65,213.07,213.6823,2477582.0,118.16,122.63,117.23,121.54,9583749.0,148.03,150.1,146.6,148.29,14554267.0
108.66,109.73,105.92,105.16622,9427321.0,115.05,115.43,111.1,111.00827,143937820.0,191.31,193.365,188.94,188.75336,4214584.0,97.5,98.3,96.07,96.54,16389464.0,218.39,220.5916,214.46,213.42383,3273074.0,121.01,121.53,118.32,118.47,11654677.0,153.0,153.95,148.0,148.14,20279768.0
112.15,112.22,110.03,109.02182,5936106.0,115.49,117.28,114.5399,116.39896,92276770.0,200.0,200.59,195.41,194.6317,3430420.0,100.51,100.92,99.16,99.33,10391663.0,224.47,225.23,222.72,221.655,1801922.0,124.03,124.61,123.03,123.31,6813840.0,159.16,160.25,155.0,155.24,15491864.0
114.45,114.9,111.84,110.65873,7203366.0,114.01,116.55,112.88,114.85163,111850660.0,202.49,202.81,198.51,200.06245,3249695.0,102.65,102.7,100.25,101.24,12410742.0,226.78,227.25,220.97,222.94733,2538058.0,127.11,127.11,122.95,124.06,8578901.0,164.95,165.5,159.05,160.83,16151140.0
116.5,116.62,115.53,114.38614,3893362.0,116.39,116.55,114.28,114.841644,82572650.0,206.76,208.21,204.02,203.94156,2110153.0,103.5,104.45,102.93,103.81,15087611.0,230.41,230.41,227.8,227.36115,2278124.0,128.1,128.5,126.35,128.35,5439906.0,169.99,170.26,166.05,167.36,10024180.0
115,116.06,112.98,114.149475,7858158.0,117.45,118.04,114.59,115.55042,101987950.0,203.2,206.365,202.2,204.29962,2137823.0,99.32,103.24,99.31,102.88,14837204.0,227.76,229.4,226.875,227.79855,1961450.0,126.67,128.1,125.97,127.56,5180071.0,164.7,169.63,164.095,169.07,14238164.0
116.66,117.6899,114.79,113.45921,9755308.0,116.67,118.705,116.45,116.668495,89945980.0,207.39,207.95,202.01,201.82297,3083593.0,100.36,100.99,99.33,99.37,10730521.0,227.23,229.49,227.21,226.84421,1518200.0,124.36,127.56,123.835,126.63,6591520.0,166.44,167.63,163.82,163.86,11450646.0
119.8,120.15,116.84,115.737076,21501072.0,116.2,118.98,115.63,117.30739,124423730.0,206.7,211.38,206.465,206.91554,3336684.0,100.31,101.77,100.12,100.37,11257070.0,226.74,230.0,226.43,226.10857,1883639.0,124.58,125.73,123.64,124.95,6166070.0,168.29,169.29,166.18,167.24,12319920.0
126.8,127.35,125.08,123.77369,7478735.0,119.96,120.419,115.66,115.78003,120639336.0,207.39,207.91,204.59,204.58807,3235296.0,101.6,101.87,99.56,99.8,11725674.0,229.55,231.02,225.17,224.66713,2009635.0,127.37,127.4,123.71,124.23,6576923.0,169.09,170.84,166.11,167.11,16519618.0
125.17,126.43,124.655,124.177986,4714320.0,121.28,121.548,118.81,118.81478,115393810.0,208.32,209.995,205.81,205.10529,3246646.0,101.41,102.33,100.723,101.51,13276397.0,229.77,231.91,229.1501,228.01724,2162939.0,127.81,128.12,126.33,126.81,6295112.0,171.22,173.42,167.27,167.35,31780624.0
124.08,125.215,123.85,123.15246,3389301.0,118.72,121.2,118.15,120.50187,112559220.0,209.58,210.73,206.9,207.48248,4334014.0,99.1,101.78,99.04,101.72,17171200.0,226.15,230.0,225.59,228.28566,2178247.0,125.0,127.4,124.43,127.36,7748617.0,161.01,164.54,158.73,164.24,13226822.0
125.13,126.94,125.13,124.18785,3730139.0,121.0,123.03,119.62,120.98104,151062300.0,213.88,214.45,210.27,210.09839,7557023.0,101.03,101.925,100.1,100.22,15214907.0,228.41,229.4803,227.35,226.27757,1862687.0,129.14,129.5,125.29,126.59,11536579.0,162.7,165.17,162.49,163.24,10541785.0
126.57,127.15,124.46,123.359535,5406088.0,125.27,125.39,119.65,120.8912,262330450.0,214.01,214.11,209.18,209.68065,3317312.0,103.0,103.22,100.26,100.78,21697310.0,225.7,228.58,224.93,226.00916,2098972.0,129.8,131.36,127.9,128.96,22388972.0,165.36,165.5299,162.09,162.14,15182626.0
128.07,128.25,126.44,125.44018,4635115.0,120.06,125.18,119.2845,124.18551,240226770.0,207.41,214.89,207.41,212.97292,3474215.0,101.1,103.0,100.85,102.44,16057978.0,224.81,226.51,223.12,224.77647,2412627.0,124.9,125.94,123.73,124.97,10958228.0,167.75,169.2,165.95,167.35,12176639.0
132,132.0,127.6,126.01211,8353704.0,115.28,117.0,114.92,116.76832,100506860.0,208.76,209.81,206.07,206.42816,3040923.0,102.0,102.105,100.11,101.2,13689115.0,226.94,227.22,223.12,223.50403,3237709.0,123.85,125.5495,123.33,124.98,11502207.0,169.93,170.0,166.82,167.33,17405970.0
130.86,135.5,129.77,129.66063,25288926.0,116.25,116.4,114.5901,114.77177,83477150.0,205.15,208.16,204.11,206.8658,2330609.0,100.51,101.92,99.895,101.78,15659016.0,226.09,227.08,224.29,224.4683,3195785.0,123.58,123.75,122.4201,123.09,7404570.0,166.22,168.09,163.5401,168.0,20598604.0
122.67,124.39,122.32,122.343864,2815663.0,114.62,115.55,114.13,114.88158,96848984.0,203.9,205.0,201.17,202.50928,2326917.0,98.96,100.35,98.6658,99.73,16358533.0,225.58,228.41,225.125,225.14429,1972777.0,121.95,123.3098,120.93,122.91,10187808.0,163.71,166.3447,162.38,164.61,26019072.0
122.58,124.83,121.59,120.27308,3872265.0,115.7,116.12,112.25,112.96489,161498200.0,204.25,206.09,199.9,200.01271,2833119.0,100.07,100.86,97.5101,98.02,19220440.0,226.83,228.66,223.6,222.76839,2453627.0,123.13,124.19,120.61,120.93,9051995.0,173.04,175.56,159.33,159.54,47132548.0
121.84,122.75,121.05,120.31252,3050949.0,113.91,116.65,113.55,116.299126,106243840.0,201.93,202.84,199.59,200.71892,2551633.0,98.32,99.25,97.53,99.04,13871881.0,224.86,226.5,224.01,224.73671,2913824.0,123.26,123.595,122.33,123.37,5919150.0,169.49,172.08,167.51,171.2,19082148.0
119.04,121.75,118.82,118.892555,2925228.0,112.89,115.37,112.22,112.82513,144711980.0,195.34,200.6999,195.29,198.82909,2541588.0,95.25,98.59,95.09,97.00846,15149570.0,217.51,223.3499,217.1,221.35677,3833110.0,121.99,123.6775,121.69,122.55,6490237.0,161.86,169.78,161.8,168.08,31773792.0
122.36,123.3,120.355,119.40533,3211661.0,117.64,117.72,115.83,116.58863,116120440.0,201.53,203.13,197.8738,197.48633,2288651.0,97.12,97.77,96.03,96.09675,15778666.0,221.59,223.0,217.79,218.29492,2443348.0,124.94,125.47,122.42,123.31,8908316.0,170.15,172.76,165.57,167.86,30677082.0
121.38,122.91,120.8,119.97726,3261235.0,113.79,117.26,113.62,115.61032,142675180.0,198.68,203.08,198.36,199.89336,3075829.0,95.35,97.1975,95.26,95.40305,16400587.0,218.87,222.2,218.41,218.19551,3034100.0,123.24,125.55,123.24,124.08,13642450.0,164.5,170.98,164.11,165.26,38436692.0
121.41,122.1858,120.21,119.25741,2130564.0,114.55,115.31,113.57,113.89329,100060530.0,198.16,198.77,195.43,195.73575,2401523.0,96.03,96.03,94.332,94.49133,12854673.0,220.42,220.955,218.4783,217.39029,1732275.0,125.92,126.29,123.675,125.4,7432567.0,164.77,165.5,162.01,163.6,19920966.0
120.57,122.33,120.41,120.03642,3509576.0,115.01,115.32,112.78,114.76179,137672400.0,197.78,201.865,197.15,198.00354,3280138.0,95.06,96.93,94.35,95.29404,20894106.0,220.0,221.98,219.02,218.96098,2112107.0,125.75,126.86,125.37,125.99,6283678.0,160.33,168.0,159.2,166.08,38868156.0
117.6,119.41,116.94,117.2951,2953686.0,108.43,112.44,107.67,112.0864,149981440.0,192.96,195.39,189.6085,193.90561,3105989.0,92.05,93.715,91.87,92.628265,13293076.0,215.3,219.25,213.65,216.89325,2196831.0,121.36,124.19,120.98,124.0,6851806.0,146.85,156.3116,146.415,156.03,29123012.0
118.1,119.515,116.48,116.44706,3546160.0,105.17,110.25,105.0,108.03341,167743340.0,188.98,197.4594,187.05,194.06476,5114566.0,92.32,94.3,91.38,91.82556,18366522.0,214.75,218.41,213.59,214.8454,1727041.0,121.93,123.8,120.78,122.49,8479997.0,150.29,150.31,145.02,146.05,27098140.0
120.8,121.59,118.43,117.176765,3939398.0,111.62,112.11,106.77,106.9353,150718670.0,192.0,192.915,185.865,185.12291,3116142.0,94.78,95.35,92.6617,91.90484,19952668.0,217.67,219.685,214.24,213.70218,2777715.0,127.07,127.3,122.901,123.28,8323568.0,157.33,160.42,150.89,151.18,18247496.0
120.33,121.45,119.53,118.83339,2957809.0,112.68,112.86,109.16,111.61722,183055380.0,194.0,196.14,188.43,190.59344,3355768.0,94.96,95.66,93.67,93.42106,19257004.0,216.43,216.96,214.55,215.13368,2475978.0,125.26,127.47,124.7,127.21,6978779.0,156.81,160.0678,154.95,156.8,17768918.0
120.48,120.7,118.58,118.57701,5311441.0,104.54,110.19,103.1,109.8902,195713810.0,189.9,194.17,187.47,192.9607,4871299.0,95.2,96.05,93.82,94.4517,28378768.0,217.14,218.045,213.4,215.13368,2831750.0,125.98,126.8858,123.59,125.41,10352686.0,157.83,158.83,154.2,156.35,23125336.0
124.26,124.92,122.65,121.052086,5391570.0,110.4,110.88,106.09,106.655785,287104900.0,195.01,196.65,192.3848,193.81609,9066647.0,97.89,99.49,97.44,97.46432,20121580.0,221.62,223.57,220.13,218.97092,3861750.0,129.5,130.79,128.1201,128.63,9916267.0,165.66,169.72,161.02,161.14,22057120.0
122.62,125.55,121.97,123.18204,3171262.0,109.72,112.2,108.71,110.14975,178010980.0,198.21,199.89,194.51,193.78625,4274772.0,98.7,99.3433,97.71,97.672424,18290104.0,223.7,223.73,220.5,221.26729,3376985.0,130.55,131.77,128.6,130.22,6723544.0,164.63,168.455,161.05,167.53,19717828.0
122.71,125.82,122.71,122.491776,3789458.0,115.23,116.0,112.04,111.93666,155026670.0,198.49,203.8,198.07,199.60492,3571873.0,99.43,101.13,98.76,98.80216,19284240.0,222.17,226.72,221.3,223.48415,3464160.0,132.17,133.62,131.4,132.09,6605949.0,161.95,170.57,160.31,167.46,21886252.0
122.82,123.4,122.24,120.73654,2915221.0,118.33,118.829,113.61,115.34078,184642030.0,202.0,202.585,197.98,196.93927,3717632.0,102.73,102.85,99.14,98.38594,23682972.0,221.76,223.64,221.4,221.05853,2640872.0,131.46,132.54,131.005,131.24,7289104.0,166.65,168.84,163.33,163.49,14881701.0
122.36,123.38,121.76,120.39141,3641887.0,114.72,115.93,112.8,115.156105,140150080.0,203.3,203.3,200.67,200.26138,2756891.0,101.51,103.46,101.37,101.54722,19017372.0,219.72,222.59,219.34,219.2592,2544140.0,132.53,132.93,130.904,131.25,8391896.0,161.75,165.94,158.9,165.35,17228432.0
121.39,122.7,120.73,119.77017,3548091.0,114.57,115.23,110.0,111.806885,180860320.0,200.24,201.91,198.95,199.84363,2376385.0,99.97,101.36,99.59,100.15982,13784342.0,217.69,219.18,216.28,216.71431,3616483.0,133.74,133.74,131.09,131.75,7165255.0,158.0,161.3592,156.32,160.23,14722442.0
122.53,123.5764,120.24,118.8827,3978805.0,120.36,120.5,112.5,113.29432,182274380.0,203.73,205.35,199.55,198.9385,2510274.0,101.4,102.42,99.64,98.93099,15922793.0,215.72,219.48,215.72,215.95879,3325601.0,133.58,136.75,132.74,133.22,9853420.0,160.96,163.78,157.57,157.69,14532586.0
122.13,123.7,121.29,120.559044,3770678.0,117.26,119.14,115.26,117.117714,176940450.0,204.19,204.83,202.03,201.13666,4681380.0,100.8,101.69,99.56,99.961624,13434024.0,215.0,218.17,214.44,214.4378,3213195.0,134.28,135.55,132.26,133.36,8891787.0,161.61,163.06,157.0,160.78,21951400.0
122.16,122.87,120.71,119.52365,5210292.0,113.95,118.99,112.68,112.62547,231366560.0,209.51,209.96,201.27,201.39526,4574748.0,102.98,103.57,99.48,99.02018,22108612.0,211.18,216.3,211.06,212.32037,4107917.0,131.99,137.14,130.86,134.2,17257348.0,165.8,166.9,160.5,161.08,22622676.0
122.2733333,123.3821333,120.7466667,119.6551313,4319925,117.19,119.5433333,113.48,114.3458347,196860463.3,205.81,206.7133333,200.95,200.49014,3922134,101.7266667,102.56,99.56,99.30426467,17155143,213.9666667,217.9833333,213.74,214.2389867,3548904.333,133.2833333,136.48,131.9533333,133.5933333,12000851.67,162.79,164.58,158.3566667,159.85,19702220.67
124.35,125.35,121.24,120.59849,6018238.0,120.07,123.7,110.89,120.75144,332607170.0,210.89,213.35,205.32,209.80995,3668891.0,104.05,105.21,101.37,102.58776,26325470.0,215.29,217.78,210.76,210.48128,3828823.0,133.75,134.88,129.42,131.99,11248302.0,171.31,172.83,164.0,171.05,18867266.0
128.19,129.95,123.65,122.718575,5716750.0,126.91,128.84,120.5,120.67158,257599650.0,211.75,215.23,205.83,206.44806,3533485.0,103.32,104.99,100.64,100.41748,23281236.0,218.11,218.11,211.9,212.53908,3126675.0,135.24,137.2374,132.02,133.24,12079176.0,175.0,180.85,168.12,168.77,27799392.0
123.72,128.7,123.575,126.39668,6592430.0,137.59,137.98,127.0,131.17343,200118990.0,205.79,210.93,205.37,208.91476,3565242.0,99.95,101.94,99.56,100.734604,14475673.0,213.25,217.13,212.69,214.95474,4091998.0,133.63,135.92,133.264,135.39,8187761.0,172.7398,175.0,171.45,174.78,16552085.0
122.85,123.95,122.15,121.68318,3155623.0,132.76,134.8,130.53,133.94864,152470140.0,203.6,206.71,203.01,204.3593,2458801.0,99.55,100.8712,99.04,99.2382,11602053.0,210.84,213.61,210.5816,211.43562,2926889.0,131.92,133.61,130.89,133.55,8344079.0,170.71,175.49,169.25,172.1,18997416.0
125.25,125.25,123.03,121.59444,4827879.0,127.58,131.0,126.0,128.8175,223505730.0,205.5,206.41,203.63,203.77246,3046152.0,102.12,102.18,100.02,99.28775,14219441.0,213.52,214.99,212.81,212.26073,2900867.0,135.25,135.54,131.25,131.87,11617505.0,174.65,175.2699,171.7,171.82,16264298.0
124.96,125.3,124.2187,123.32995,3099940.0,504.05,505.77,498.31,124.59231,46907480.0,211.89,212.0,207.09,205.34436,3697406.0,103.14,103.25,101.81,101.84451,13756725.0,212.82,216.71,211.77,212.3991,3212491.0,134.5,136.8,133.5801,135.54,11020074.0,175.11,177.28,172.57,175.8,20383896.0
124.6,125.1,123.98,122.915794,3422654.0,508.57,509.94,495.33,124.79446,38888096.0,206.68,213.0,206.41,207.75656,3692411.0,99.0,102.65,99.0,101.4283,22163864.0,214.34,216.1,212.1,209.71088,3226762.0,133.0,136.36,132.82,133.73,13667642.0,174.71,181.31,173.5601,174.2,29548068.0
124.95,125.12,123.95,122.442474,3388687.0,504.7165,507.97,500.33,126.30435,40755570.0,205.89,207.28,205.03,204.85994,2563236.0,99.94,100.27,99.05,98.197655,12052437.0,212.09,214.42,211.6,211.26253,2316855.0,130.0,132.6,129.52,132.18,8447779.0,173.8,174.4299,171.35,171.9,16189790.0
126,126.82,124.49,122.90594,2977697.0,498.79,500.7172,492.21,124.60977,52873948.0,209.99,210.49,205.17,203.65384,2627906.0,101.27,101.98,99.8,99.594955,13648931.0,213.96,214.185,212.22,210.1655,2302456.0,130.83,131.09,129.31,129.79,5494391.0,180.46,180.63,172.44,174.73,31318540.0
123.79,126.06,123.36,123.931465,4070816.0,514.79,515.14,495.745,125.640495,86484440.0,203.11,207.43,201.32,204.97858,3097432.0,98.45,100.21,97.42,99.15892,17898270.0,212.26,213.5,210.93,210.13585,2463937.0,128.15,130.88,127.93,130.69,7613610.0,168.78,178.27,167.93,178.27,39317104.0
123.01,123.4842,122.31,121.446526,3385051.0,477.05,499.472,477.0,124.15556,84513660.0,200.11,203.35,199.82,200.1245,1781141.0,97.27,98.565,96.94,96.443596,12228301.0,209.96,212.185,209.26,209.09811,3484853.0,127.72,128.31,127.23,127.44,6064709.0,168.35,170.0839,167.27,167.5,16945902.0
123.2,124.04,122.81,121.43666,2561164.0,463.0,473.568,462.9335,118.07107,31726796.0,200.76,203.28,200.34,199.5511,1764214.0,97.26,98.03,96.8,96.49314,13672577.0,208.12,210.99,208.1,207.42786,2085063.0,126.8,128.45,126.53,128.12,4918122.0,168.54,170.84,165.86,169.58,23213414.0
124.83,125.5,123.5,122.117065,3743949.0,463.933,468.65,462.44,115.507996,36384504.0,202.4,206.1,201.77,200.70778,2458524.0,98.92,100.59,98.34,97.66251,13533015.0,210.22,211.17,208.64,207.06218,2711113.0,129.25,130.2166,127.43,127.77,7624193.0,170.44,174.1,169.09,169.27,25601504.0
